nombre de noeuds,degre moyen,distance moyenne,dynamique de propagation,proportion propagation,nombre de honeypots,nombre de smart honeypots,probabilite I -> S,probabilite S -> R,degre du noeud source,epidemic peak,time to extinction 
49,14.714285714285714,3.2372448979591835,2,0.3177491787046264,2,0,0.21549191728509678,0.0355826450099437,6,39,206
102,28.09313725490196,4.428266356047369,2,0.7287653041182164,8,1,0.27720232949478896,0.11290337555885216,4,41,70
60,17.516666666666666,3.5259887005649717,2,0.1486130502897971,6,3,0.08771099390448249,0.18553200960148275,5,16,37
54,15.972222222222221,3.426275331935709,2,0.21330444535418314,2,0,0.24460217744228158,0.08981183405247135,6,23,69
101,27.821782178217823,4.347326732673268,2,0.5156371483180751,12,7,0.2623523030206007,0.11082813152620159,6,39,61
45,13.644444444444444,3.209090909090909,2,0.10130950884684975,0,0,0.10518608691901898,0.051718875077918704,4,33,575
70,19.992857142857144,3.783850931677019,2,0.2744535494016498,6,6,0.13661192110566978,0.046133011720176725,6,40,214
47,14.202127659574469,3.135985198889917,2,0.44686103602521676,7,0,0.2726602946116822,0.17120190351213307,6,9,19
91,25.313186813186814,4.245665445665446,2,0.42810437417707015,20,0,0.2637298867978261,0.0715722098606271,6,29,64
34,10.720588235294118,2.787878787878788,2,0.6114021215864277,1,1,0.12348466279876985,0.1997016630234626,6,16,72
116,31.603448275862068,4.606896551724138,2,0.8774620576007526,5,4,0.21812965927787922,0.14599962213826498,6,34,56
75,21.286666666666665,3.9135135135135135,2,0.04011319293791127,5,3,0.2355215524972882,0.0965937079758944,5,14,39
54,15.972222222222221,3.40251572327044,2,0.2681981912195033,2,0,0.25496835778630406,0.09199134409575878,4,26,101
37,11.621621621621621,2.9054054054054053,2,0.39477409171389777,0,0,0.07355248602715862,0.10045096977112628,5,26,531
110,30.077272727272728,4.581818181818182,2,0.0025213346679675563,22,6,0.14354554095666652,0.08007918140954531,6,11,42
38,11.855263157894736,2.849217638691323,2,0.44887156373595427,8,8,0.2723650791588843,0.03651325110858401,6,22,173
107,29.313084112149532,4.575912537471345,2,0.10938887061511682,5,1,0.2602074828742589,0.10784717078010311,5,20,74
61,17.737704918032787,3.599453551912568,2,0.7233437798305947,5,0,0.11092319619243537,0.09758790644420888,4,38,131
117,31.837606837606838,4.725316828765105,2,0.45445395340299033,3,3,0.25696792945338703,0.12022482294103667,6,24,58
40,12.325,2.9782051282051283,2,0.23179362558216532,6,4,0.23947459270186755,0.16054517028003934,5,3,22
61,17.737704918032787,3.669398907103825,2,0.9649508772262377,1,1,0.16637459527043796,0.06848379066635298,5,41,190
86,24.052325581395348,4.129411764705883,2,0.26099701458275704,20,15,0.19133041717761748,0.0842355367014197,5,22,49
37,11.702702702702704,2.7927927927927927,2,0.6315120333751227,1,0,0.16280565477284992,0.186910467397568,6,18,56
114,31.083333333333332,4.63778916317342,2,0.5256754081194017,14,1,0.05509222767547908,0.18028956731775547,5,22,44
49,14.714285714285714,3.107142857142857,2,0.17060828680260076,0,0,0.2820759880714975,0.09131261125874211,6,15,60
101,27.831683168316832,4.1998019801980195,2,0.020470629638880466,21,0,0.15891105182017257,0.1452428637057693,8,4,33
50,14.97,3.1812244897959183,2,0.2905342935208234,3,3,0.18155991683987682,0.05159689083150146,7,37,193
63,18.214285714285715,3.638504864311316,2,0.11550359182263115,12,12,0.08377276503974401,0.018138217418877067,5,46,449
41,12.609756097560975,3.0390243902439025,2,0.25021916252978194,5,0,0.22231453118814576,0.12597203129907708,6,14,47
71,20.288732394366196,3.759758551307847,2,0.6524869000539012,6,4,0.1547915596048437,0.19110849838544075,5,10,19
31,10.080645161290322,2.664516129032258,2,0.5019101130354978,2,2,0.1833493441720467,0.020683429643054474,4,28,344
91,25.357142857142858,4.082539682539682,2,0.49856746440417665,19,10,0.053848022587215855,0.06746342516763347,4,48,157
71,20.260563380281692,3.753722334004024,2,0.5404215429590575,2,0,0.11613134510935028,0.15954534662726672,6,28,99
80,22.55,4.004430379746835,2,0.788851016598246,3,2,0.2761532312358004,0.012966285754724562,6,65,547
97,26.783505154639176,4.530927835051546,2,0.24292423073051905,21,4,0.04721662154691238,0.13033689485370453,5,11,51
116,31.586206896551722,4.787706146926537,2,0.44057748056442325,8,8,0.1468577620429645,0.09612543286748375,6,35,69
56,16.535714285714285,3.2759740259740258,2,0.5017634663276359,11,5,0.09695729375809364,0.06655102413821797,6,37,116
93,25.774193548387096,4.38288920056101,2,0.8194995989263922,10,1,0.06937224156069567,0.06235092013001884,6,57,181
36,11.38888888888889,2.8253968253968256,2,0.11412249806377095,2,0,0.24799880177287817,0.1533363146707504,6,6,29
41,12.658536585365853,2.981707317073171,2,0.11843125352732431,3,2,0.03422946965614048,0.024736282961450275,5,34,870
103,28.305825242718445,4.411003236245954,2,0.21765630237979883,6,4,0.0719835617419264,0.19167557732064436,5,9,39
47,14.202127659574469,3.1702127659574466,2,0.9170765487989648,10,7,0.2627846887741895,0.09845351864190886,5,21,41
85,23.788235294117648,4.26750700280112,2,0.2974635780063549,17,4,0.06400787573360026,0.034257521259021886,8,57,299
60,17.516666666666666,3.384180790960452,2,0.09684683314564346,12,11,0.09361423087935622,0.03358207759481515,3,43,192
49,14.775510204081632,3.0510204081632653,2,0.19191239668780136,5,1,0.06054869249630568,0.18113428610695448,5,14,48
44,13.363636363636363,3.117336152219873,2,0.12116279898312976,0,0,0.11357228847069128,0.10958869834523428,5,22,221
34,10.838235294117647,2.802139037433155,2,0.9972151974707729,7,4,0.12002129024121559,0.16415380171898375,5,25,76
30,9.816666666666666,2.632183908045977,2,0.6198822788638325,3,1,0.058357199564731,0.14132750512895628,4,19,98
114,31.092105263157894,4.616674429436423,2,0.6473805853488344,25,21,0.2709450262382282,0.04101020905460715,6,69,154
93,25.78494623655914,4.283076203833567,2,0.9634567143347164,12,4,0.2217647013044487,0.039146200589708746,6,71,197
106,29.05188679245283,4.58418688230009,2,0.36946523170017453,16,1,0.27312153449745263,0.05553478940133658,8,44,101
94,26.05851063829787,4.266071837108213,2,0.6522361151848437,15,11,0.11962317374314502,0.024381334280550872,7,74,305
77,21.792207792207794,3.9231032125768968,2,0.25481211884792043,6,4,0.2887428137248486,0.07308911685662296,4,27,75
68,19.5,3.777875329236172,2,0.5309026139362522,6,6,0.03905039515532475,0.18302945618965938,6,20,115
32,10.3125,2.721774193548387,2,0.4023387773949938,3,3,0.2794132233297987,0.02808081552448445,4,23,161
69,19.73913043478261,3.864450127877238,2,0.17854285926726632,14,12,0.1513982489471787,0.09367771695843062,7,28,68
63,18.182539682539684,3.7936507936507935,2,0.8790357135692063,2,0,0.23443741027920662,0.13216526187978966,7,37,58
112,30.607142857142858,4.388674388674389,2,0.8213149795173659,24,1,0.25301314366655586,0.005529397942890069,7,90,1009
72,20.52777777777778,3.8767605633802815,2,0.5703828734132603,9,1,0.14505226241691918,0.015258726397017709,5,57,534
100,27.56,4.4492929292929295,2,0.057753746223541236,13,11,0.2714039936229519,0.12485306315842289,4,6,38
51,15.22549019607843,3.272156862745098,2,0.669927711908627,2,0,0.0793778698890468,0.16720181318791527,6,18,67
73,20.753424657534246,3.835616438356164,2,0.18747105349036375,9,1,0.012004048478490511,0.1853498171916413,7,15,267
73,20.78082191780822,3.882039573820396,2,0.9396899004637266,1,1,0.18165544618889815,0.15952277248645053,5,17,48
101,27.831683168316832,4.426336633663366,2,0.5457213934296234,9,2,0.05056531529806656,0.12344567150078274,6,38,115
54,16.00925925925926,3.3354297693920336,2,0.14769154300651977,12,9,0.27600937280944515,0.14686668747657916,7,7,25
52,15.5,3.1794871794871793,2,0.40568333868140927,9,4,0.24848759571145773,0.14513922362085463,5,10,26
104,28.58653846153846,4.467139656460045,2,0.39810993755537816,23,4,0.15886449862158422,0.07505488523735837,6,44,97
118,32.063559322033896,4.859915978560046,2,0.24065453101808154,0,0,0.29627366524034093,0.07128587692376523,5,35,219
75,21.286666666666665,3.90990990990991,2,0.8207218945640744,8,2,0.2499878175084662,0.10643912741835604,4,28,48
76,21.539473684210527,3.885263157894737,2,0.3305322628551186,5,3,0.17223511501617092,0.04450535027786571,4,46,242
54,15.972222222222221,3.3186582809224316,2,0.21186414426799516,4,0,0.2437010200681888,0.02990893590798225,6,40,309
89,24.775280898876403,4.183094994892747,2,0.7307308933198376,1,0,0.20163237039503154,0.16680502238810818,5,27,61
95,26.257894736842104,4.328555431131019,2,0.42321980495994127,13,12,0.20512835382232184,0.010466907707355678,6,80,914
101,27.831683168316832,4.455643564356436,2,0.30974782063600736,16,5,0.0845253284001524,0.02270378897115064,5,79,380
89,24.808988764044944,4.155515832482124,2,0.5322793195261643,9,6,0.2602756999406571,0.07901331077728246,5,49,83
36,11.305555555555555,2.8936507936507936,2,0.791783591717546,7,3,0.25888793004832866,0.1004849224056722,7,17,41
91,25.302197802197803,4.25982905982906,2,0.6452583460826855,9,9,0.24586623861787268,0.09833765906595644,5,33,83
72,20.48611111111111,3.900625978090767,2,0.873370655455337,11,1,0.298654967450535,0.13452809574749866,4,25,51
33,10.636363636363637,2.679924242424242,2,0.6193916519645372,0,0,0.1957134450107626,0.19678056045877468,6,16,47
111,30.364864864864863,4.443734643734643,2,0.8698566965761892,11,5,0.20387920190802192,0.01468809125085302,4,92,796
72,20.51388888888889,3.7679968701095463,2,0.438164488714906,14,8,0.28655936271823235,0.15611634442627687,3,6,49
53,15.735849056603774,3.2677793904209,2,0.1531186472283005,3,3,0.19275190958301766,0.15347562382203214,4,7,37
30,9.783333333333333,2.581609195402299,2,0.2593863178559752,5,0,0.08439717719013438,0.16207737870481975,9,8,55
105,28.83809523809524,4.402014652014652,2,0.016573036617920534,3,3,0.20672292467055034,0.06646673061706299,6,35,121
77,21.766233766233768,3.9678742310321256,2,0.3952815642370836,10,3,0.1819654738654384,0.0920433827113335,3,27,99
57,16.75438596491228,3.3916040100250626,2,0.43764938664643005,8,8,0.23143624445661173,0.10978108249638757,5,16,64
56,16.482142857142858,3.3857142857142857,2,0.8266682608990877,5,5,0.26136286635553696,0.07311455114340029,5,34,98
88,24.53409090909091,4.215778474399164,2,0.35109525484484205,18,17,0.09607749304806586,0.16290402122501618,6,22,39
118,32.07203389830509,4.641170505577286,2,0.6373314117673393,16,9,0.018950138777329012,0.16963888430073484,5,28,95
52,15.461538461538462,3.3076923076923075,2,0.9338166518962833,10,7,0.293388673518045,0.09955960360772623,4,21,49
50,15.01,3.1844897959183673,2,0.9793007180796691,7,3,0.10927065267632924,0.13366265018888812,5,13,53
107,29.350467289719628,4.394639393405043,2,0.6228450856045926,4,4,0.08402464527874501,0.021724699073592403,5,93,817
85,23.776470588235295,4.2176470588235295,2,0.771971785280268,15,1,0.1772580832484833,0.043591997973346654,5,59,167
109,29.81651376146789,4.5808698606863745,2,0.6332357705122733,5,5,0.023082795261620777,0.15097243827935888,8,36,301
105,28.82857142857143,4.468681318681319,2,0.7920696369865785,11,9,0.061528388914101916,0.050459037941842394,7,74,265
90,25.038888888888888,4.319850187265917,2,0.30583781658954157,13,11,0.2199603179608528,0.06753565010798586,8,25,66
38,11.855263157894736,2.844950213371266,2,0.849018740643877,1,0,0.1251259745260163,0.015566954427981573,5,35,799
62,17.991935483870968,3.581173982020095,2,0.8362340601068793,0,0,0.21811783369757337,0.08419264162179825,7,40,190
49,14.714285714285714,3.24234693877551,2,0.10897833323019201,5,5,0.07918684607617997,0.1145668945871427,7,19,59
74,21.02027027027027,3.9000370233246944,2,0.7759260997749727,13,0,0.011501910935155336,0.19835467505471688,7,12,287
31,10.048387096774194,2.6193548387096772,2,0.05092438968758417,3,0,0.0800898435761303,0.11838198342785095,3,16,101
65,18.723076923076924,3.7423076923076923,2,0.01839714126881553,0,0,0.2872355119849219,0.05312926872376081,7,24,134
95,26.310526315789474,4.2795072788353865,2,0.2566753160005384,0,0,0.15060337883654204,0.16694679580501792,4,11,64
102,28.05392156862745,4.454474859250631,2,0.619760122659368,3,1,0.17346154721969526,0.17946281474410203,5,28,62
58,17.00862068965517,3.3696309739866908,2,0.3556866802758485,0,0,0.07593604244026146,0.16921371652576986,7,19,133
106,29.108490566037737,4.360646900269542,2,0.03528608013277135,19,15,0.2821585002212928,0.07690888770413994,5,13,124
76,21.513157894736842,3.9298245614035086,2,0.02992971497721275,3,3,0.2501686657111866,0.1030090650498976,7,26,67
82,23.03048780487805,4.164408310749774,2,0.5569179286912938,18,7,0.143905540974171,0.15745077360313178,5,17,64
87,24.2816091954023,4.252338946805667,2,0.8701969616757195,12,5,0.15846954029560403,0.15889879355120842,5,13,34
87,24.316091954022987,4.039561614541566,2,0.866381560047868,20,20,0.17389910280090773,0.07376658332776391,6,46,95
83,23.295180722891565,3.9165442256832206,2,0.3129430718701375,4,0,0.24591260949003282,0.08853135910192,4,21,53
75,21.273333333333333,3.8908108108108106,2,0.6818437841012499,14,10,0.11680686121542541,0.10218861110567233,3,19,46
59,17.296610169491526,3.349503214494448,2,0.0529890561045383,11,1,0.10699572821714504,0.1570893712658823,5,6,32
70,20.021428571428572,3.8351966873706003,2,0.17877862934530364,16,15,0.1177386070131282,0.006509397463885725,4,1,830
80,22.525,3.9664556962025315,2,0.770888290820797,10,2,0.16174088088364424,0.13348873950719972,5,37,67
88,24.579545454545453,4.040752351097178,2,0.040828087923231005,19,12,0.07999161134524292,0.14636133130132808,5,5,33
48,14.416666666666666,3.3085106382978724,2,0.7859389820989837,4,1,0.13776235459904893,0.19248114986333031,3,10,34
91,25.291208791208792,4.2244200244200245,2,0.6088369302838478,1,1,0.013578486872913,0.16015734663862316,6,25,547
65,18.753846153846155,3.6740384615384616,2,0.487283460788706,2,0,0.09150874669948399,0.1820154438574823,6,11,68
81,22.790123456790123,4.009876543209876,2,0.3222739744607067,2,1,0.24484567611229277,0.11699984337496286,4,12,46
119,32.3235294117647,4.748896168636946,2,0.5202267867573597,24,20,0.19371213304812526,0.0803817706948077,6,43,73
117,31.837606837606838,4.758031240789862,2,0.5349482180525441,5,5,0.03559063789743362,0.11265507522904457,7,62,338
81,22.765432098765434,3.992283950617284,2,0.22646231821114782,5,5,0.07078108161701388,0.18422682630537168,4,6,38
52,15.442307692307692,3.392156862745098,2,0.8482653279374,12,3,0.13782312555994244,0.017130380969753434,6,47,735
65,18.73846153846154,3.610576923076923,2,0.5333512821634414,3,3,0.07023105189168662,0.10062283732047075,6,39,126
119,32.365546218487395,4.6520438683948155,2,0.8138638239187487,4,4,0.17567867560725414,0.15491025301843545,7,39,74
102,28.05392156862745,4.519510774606872,2,0.45456226079993145,23,21,0.11547909342424172,0.010032275065640861,7,91,996
77,21.753246753246753,3.9825700615174298,2,0.02038920685382284,6,2,0.23910805345070568,0.15462541871213875,4,2,34
91,25.313186813186814,4.289377289377289,2,0.9290482763532718,11,10,0.07675048876831564,0.022597330718417588,6,80,550
107,29.3411214953271,4.401516487391994,2,0.05570546283184763,0,0,0.045441765566770265,0.08792673232762765,4,51,473
33,10.606060606060606,2.753787878787879,2,0.4902899236735567,1,1,0.18281776788161402,0.09103255924123746,7,24,89
116,31.586206896551722,4.6931034482758625,2,0.44350070407671005,22,10,0.2648753134527242,0.08331384889420074,6,31,87
111,30.364864864864863,4.418837018837019,2,0.43128121929743457,22,21,0.0613861887359885,0.03502343713948575,5,79,225
86,24.02906976744186,4.240492476060192,2,0.4073581453717291,20,11,0.05179871772690637,0.1964256697420057,7,8,30
30,9.883333333333333,2.55632183908046,2,0.8025643142675397,5,0,0.19329306736601412,0.1629855793752791,4,12,47
48,14.4375,3.094858156028369,2,0.9734617276127382,3,3,0.16727894584221809,0.13607439233934032,5,21,50
117,31.854700854700855,4.736811081638668,2,0.15421999153511545,15,7,0.2777132945087755,0.14015091895222437,6,7,24
117,31.854700854700855,4.695549661066902,2,0.9758704864200298,15,14,0.040245378313516565,0.12031230306538464,4,32,87
64,18.53125,3.5749007936507935,2,0.09652377447835447,7,1,0.04577584378740702,0.04741639820622459,6,45,401
90,25.038888888888888,4.225468164794007,2,0.31873849360420936,16,12,0.18329268850847288,0.04069674488016009,5,50,134
85,23.788235294117648,4.118767507002801,2,0.4096846390476836,16,14,0.28331631018795744,0.12638381036654764,6,7,33
45,13.644444444444444,3.208080808080808,2,0.4967031549377985,6,4,0.011539098301027213,0.10871316122328703,5,33,324
95,26.289473684210527,4.382082866741321,2,0.05312771769808988,12,8,0.04641967310106122,0.031193520524588948,5,70,442
40,12.425,2.928205128205128,2,0.17364664820049192,7,5,0.12147145457753858,0.15723558123195877,4,11,41
114,31.100877192982455,4.666977177456917,2,0.744973567473224,1,1,0.23276391639064098,0.035620635066896326,5,78,361
104,28.58653846153846,4.477035100821508,2,0.3676076334313133,11,6,0.25845800208660497,0.09388215248192529,5,24,54
49,14.73469387755102,3.25765306122449,2,0.5571314234394034,7,3,0.21337711381619956,0.19066271819126437,6,18,37
60,17.516666666666666,3.542372881355932,2,0.10967375438047189,9,3,0.06666563767917404,0.10251776038782315,6,8,61
69,19.753623188405797,3.7075873827791987,2,0.9627582309540229,1,1,0.2876995532587932,0.01719179105607811,6,54,546
32,10.3125,2.7056451612903225,2,0.4729822061056388,6,0,0.016948089767861507,0.18984057800428827,6,5,46
51,15.186274509803921,3.256470588235294,2,0.34847358518458027,7,6,0.27422378611180165,0.008292139937077137,4,43,999
37,11.567567567567568,2.9084084084084085,2,0.3678784335775134,2,1,0.12207894216060348,0.0753311577889144,8,27,163
100,27.55,4.533737373737374,2,0.133289215731901,10,1,0.07042628918536012,0.006498920065489156,6,1,816
38,11.881578947368421,2.9402560455192033,2,0.5675268923548227,8,8,0.19192254463938535,0.07492729563481526,5,27,80
39,12.192307692307692,2.8097165991902835,2,0.6987730411420361,5,4,0.13571272698534817,0.08097907596140262,4,32,113
69,19.72463768115942,3.8806479113384484,2,0.7094581827263697,5,0,0.2065546405460253,0.1004845335909681,5,35,83
57,16.75438596491228,3.431704260651629,2,0.6539771212546592,9,2,0.047990775815774024,0.18755585382414316,6,25,115
83,23.283132530120483,4.11724948574787,2,0.2510980123731752,2,2,0.2030196635389646,0.05751745227088374,5,51,155
55,16.227272727272727,3.424915824915825,2,0.1403013369390067,3,0,0.18386279575675107,0.16090398975854225,4,11,44
95,26.3,4.3576707726763715,2,0.3672831631755179,5,4,0.11410689307266196,0.09554376486775013,6,28,93
51,15.264705882352942,3.1592156862745098,2,0.8618489390958394,1,0,0.24827668497404742,0.06010540938603995,7,30,189
52,15.423076923076923,3.3401206636500755,2,0.6215724916095674,12,8,0.10871755082510325,0.012313658578148612,6,46,627
77,21.77922077922078,3.9142173615857825,2,0.0042395493566776965,9,2,0.0740479062292657,0.11783153153627601,4,1,31
41,12.682926829268293,2.9914634146341466,2,0.23472497235258227,1,1,0.2300862662739095,0.08644676370789901,5,15,47
96,26.552083333333332,4.3653508771929825,2,0.16168696660773563,6,2,0.08322632962035137,0.07061344586055089,5,41,152
84,23.547619047619047,4.107860011474469,2,0.9110070336708446,3,0,0.2468429389671501,0.1716311091251262,5,25,36
113,30.876106194690266,4.45353982300885,2,0.4325090135893769,25,19,0.12541616908967396,0.15671822564676863,7,11,41
78,22.03205128205128,3.965367965367965,2,0.497414631575433,4,0,0.2866288319723715,0.07892260138046521,6,43,88
86,24.02906976744186,4.27469220246238,2,0.2189320919022919,1,0,0.12622515298732978,0.03327771780935023,7,59,495
51,15.186274509803921,3.4337254901960783,2,0.512622394951576,10,7,0.24412623098831407,0.052790290626182505,6,26,98
96,26.59375,4.268421052631579,2,0.33219742094937377,16,16,0.19520271632565833,0.039627288503272885,7,53,161
116,31.612068965517242,4.644527736131934,2,0.6554635512663571,25,11,0.049902682031083945,0.0929330879233465,5,60,109
95,26.321052631578947,4.183650615901456,2,0.735803206560569,15,15,0.03676207333170751,0.07512954812622086,4,56,183
114,31.07456140350877,4.644620400558919,2,0.18870479954173092,5,3,0.27879027500698056,0.10909923336938605,4,8,64
54,15.935185185185185,3.4290705800139762,2,0.9608610208262355,9,1,0.2980460249046124,0.09253918643904607,6,30,72
44,13.454545454545455,3.0084566596194504,2,0.44978035033083474,8,5,0.2518837068397652,0.12385559195152232,6,21,50
92,25.58695652173913,4.073817486860965,2,0.6788597896580799,21,13,0.18269349260755263,0.0796020724552675,4,47,66
84,23.547619047619047,4.139127940332759,2,0.5712577195900331,5,5,0.25504234732873166,0.06948005741403195,8,50,132
67,19.261194029850746,3.647670737222976,2,0.8599391103452063,14,4,0.2853424619480405,0.0021199543656372556,10,57,3193
66,19.053030303030305,3.57995337995338,2,0.2406699440160862,7,6,0.2536915183507861,0.1117258032334989,5,28,48
91,25.324175824175825,4.183638583638584,2,0.5120181910063758,10,2,0.27969943817958715,0.060950212211258785,8,57,131
53,15.773584905660377,3.1901306240928884,2,0.8919994128617622,6,2,0.21437007113183543,0.09529973876345242,7,29,62
77,21.74025974025974,4.084415584415584,2,0.11136330282644369,5,2,0.05040146653182611,0.031100520758553452,6,62,564
98,27.066326530612244,4.322533136966126,2,0.3536528255708745,3,1,0.16944705376451766,0.15302862212819246,6,7,35
103,28.305825242718445,4.570911859889587,2,0.8707553602284764,17,2,0.047870499921972114,0.026138536783942047,6,88,435
86,24.087209302325583,3.951299589603283,2,0.2167804579825422,13,13,0.012592632648685473,0.12334198658118303,4,23,63
61,17.721311475409838,3.591256830601093,2,0.39863825700359923,8,4,0.20756317718061795,0.18550329196320292,4,4,41
69,19.82608695652174,3.562233589087809,2,0.8256435308931238,16,4,0.28396974707400935,0.19074840224013978,4,11,21
96,26.5,4.44890350877193,2,0.404609279409916,3,0,0.22325841879919286,0.16764719654427312,9,25,41
114,31.07456140350877,4.718677224033535,2,0.47541136422454067,19,12,0.1268399780580195,0.17231263071659694,5,29,42
46,13.923913043478262,3.085990338164251,2,0.17001103031662024,8,7,0.2764970576036267,0.09953193582723874,5,1,34
66,18.992424242424242,3.6522144522144524,2,0.6873883133107856,14,13,0.06444081330112625,0.1831658503275762,5,19,66
34,10.867647058823529,2.6720142602495542,2,0.7488004558019725,2,0,0.20008679325877715,0.10184727340241395,5,21,63
42,12.892857142857142,3.0929152148664345,2,0.3395358881310685,4,1,0.08554515707270438,0.18895748964697903,4,15,75
108,29.59259259259259,4.419176185531326,2,0.540169210568081,8,6,0.29331434280719193,0.19391919134702318,7,15,24
100,27.55,4.498989898989899,2,0.6022101118790081,5,1,0.2229332547708121,0.19563665518112677,6,9,37
39,12.115384615384615,2.96221322537112,2,0.9472894998348563,5,2,0.2215874871999309,0.07948995469144304,4,23,94
31,10.016129032258064,2.7419354838709675,2,0.2794139032662455,0,0,0.077490582242717,0.12266920343169355,4,14,225
116,31.594827586206897,4.670164917541229,2,0.09568562866555597,18,18,0.1272940390953227,0.1577997833594208,5,11,37
94,26.05851063829787,4.328071379547015,2,0.49694270930598583,0,0,0.14436500077030284,0.08356877051486698,5,44,163
84,23.535714285714285,4.100401606425703,2,0.5028581906182831,15,8,0.15636094054182964,0.11828790145077173,6,36,89
36,11.38888888888889,2.8174603174603177,2,0.635020169026286,2,2,0.06969748148262493,0.08924552370819912,7,29,192
44,13.431818181818182,2.9947145877378434,2,0.9893903464180865,4,2,0.1606658694539094,0.030850868956968383,5,32,180
46,13.858695652173912,3.221256038647343,2,0.27504388745028174,5,3,0.2794071430538394,0.14070392135242363,5,8,32
120,32.55,4.838935574229692,2,0.33756561326119927,27,23,0.2648685436722811,0.1414232576136814,5,14,37
48,14.4375,3.328014184397163,2,0.38324914629296447,7,2,0.16748122619831127,0.04164744843725774,4,30,134
74,21.0472972972973,3.72047389855609,2,0.9505325021456502,2,0,0.21013708695923103,0.1828009148810954,4,26,58
103,28.33495145631068,4.468303826384923,2,0.9360447008970344,7,1,0.18407838432396184,0.03006629756033559,5,85,360
44,13.477272727272727,2.9471458773784356,2,0.751524963525231,7,0,0.17058616595519244,0.12831778311260486,3,24,45
100,27.55,4.428080808080808,2,0.36057766884282394,19,12,0.2881413558315446,0.06290012773170539,5,32,73
104,28.548076923076923,4.368185212845407,2,0.06083464750510226,14,13,0.24529702804322073,0.16082576559520995,7,5,25
86,24.040697674418606,4.166621067031464,2,0.5696619752667769,0,0,0.18183912325214846,0.009928701959156206,6,76,1232
102,28.073529411764707,4.44729178800233,2,0.1618100244257613,22,17,0.08675750101782224,0.0877745036351566,6,23,52
86,24.052325581395348,4.079890560875513,2,0.11592147241123685,17,15,0.24460587776125625,0.03100619338691737,8,47,205
89,24.786516853932586,4.358018386108274,2,0.5478862861916467,18,3,0.15202254183168598,0.011223646938948374,5,77,790
61,17.704918032786885,3.6431693989071037,2,0.74906899554637,14,11,0.2676511317005539,0.1321385651790373,7,27,46
78,22.01923076923077,3.9463869463869465,2,0.7167610616058149,9,6,0.0882192248301379,0.19909051122582888,7,28,53
75,21.273333333333333,3.8767567567567567,2,0.8988045973646627,9,3,0.04142337511488026,0.017310400982378526,4,70,1148
63,18.27777777777778,3.574500768049155,2,0.24939253528473793,11,10,0.2558880942577872,0.1507959509867553,6,8,47
71,20.246478873239436,3.9315895372233403,2,0.29911234323206704,0,0,0.12962913236990214,0.0216892303524167,7,58,766
85,23.811764705882354,4.069467787114846,2,0.525288492117406,14,10,0.08669589661103656,0.1092580916419621,7,28,74
69,19.753623188405797,3.730605285592498,2,0.8885457136137037,8,3,0.10385214973746484,0.08632666398332621,5,36,122
39,12.166666666666666,2.913630229419703,2,0.6125709031007998,7,7,0.1534461548248034,0.045893656506089925,8,32,197
97,26.804123711340207,4.286726804123711,2,0.5965922821712385,20,19,0.2712430629805501,0.07423833916849569,5,35,64
96,26.5625,4.286184210526316,2,0.8620331120171346,22,16,0.09757895725445159,0.14606988765968584,6,26,42
78,22.01923076923077,4.066267066267066,2,0.42084671492043035,0,0,0.046956008919099866,0.037276303612779275,4,62,1811
32,10.34375,2.653225806451613,2,0.5991507795904745,3,2,0.046231671399590016,0.01853295793560337,7,30,720
76,21.55263157894737,3.914035087719298,2,0.22160919553255265,11,8,0.10693437313889925,0.17079355779652175,6,12,37
91,25.291208791208792,4.286691086691087,2,0.7035620888667057,20,9,0.1559370253082079,0.04560926552489868,6,59,168
106,29.06132075471698,4.668463611859838,2,0.24714147822648658,2,0,0.29293518297487364,0.004506762504874961,6,83,1734
36,11.36111111111111,2.857142857142857,2,0.5394579748960832,8,0,0.14544818934475376,0.16385151279478333,4,9,35
77,21.805194805194805,3.920027341079973,2,0.008872089196191979,6,6,0.12275409445177714,0.04333460100822271,4,40,250
104,28.576923076923077,4.489171023151606,2,0.7952514696178961,14,11,0.1685298786474271,0.13259837869973148,5,21,40
61,17.75409836065574,3.523497267759563,2,0.6439102251097023,12,9,0.25148740126001184,0.055487562150964426,4,39,92
82,23.079268292682926,3.9867509786208974,2,0.27646044583186025,19,14,0.14976252900546091,0.17862721722326286,4,3,19
63,18.246031746031747,3.611879160266257,2,0.7575756293377318,13,11,0.22511211666963207,0.002023321813458767,5,56,4346
42,12.916666666666666,2.9732868757259,2,0.49511834412805844,5,2,0.015331751251893205,0.19301369224044876,7,15,158
33,10.636363636363637,2.672348484848485,2,0.5011283239127545,2,0,0.2701184534161115,0.04179600520689695,5,27,150
102,28.063725490196077,4.443603183847797,2,0.9313908192305754,15,1,0.08288005424450631,0.029012060319500058,4,86,442
60,17.45,3.58135593220339,2,0.045158168106789964,8,0,0.18546525277486073,0.15007449234174097,6,14,29
62,17.975806451612904,3.6853516657852987,2,0.706185145387811,9,6,0.23165780978290088,0.055069081522134904,6,42,126
92,25.57608695652174,4.119923554706164,2,0.3508626318538989,12,9,0.11839189077056382,0.12808600597134856,4,20,51
110,30.086363636363636,4.478732276897414,2,0.44110480384166817,10,7,0.24295823091430202,0.06751147718829845,5,53,112
116,31.603448275862068,4.656971514242879,2,0.011781439584996,3,3,0.10912893327492205,0.09237754735971514,4,26,100
