nombre de noeuds,degre moyen,distance moyenne,dynamique de propagation,proportion propagation,nombre de honeypots,nombre de smart honeypots,probabilite I -> S,probabilite S -> R,degre du noeud source,epidemic peak,time to extinction
47,14.22340425531915,3.1785383903792783,1,0,13,11,0.14815670876118553,0.070348059328777,6,15,77
67,19.21641791044776,3.7281772953414745,1,0,23,8,0.25430968287911815,0.06985392309608,7,11,58
50,14.93,3.333877551020408,1,0,28,26,0.26848835334216065,0.1417883283531442,5,1,22
95,26.3,4.24568868980963,1,0,47,5,0.17128578756534787,0.040107978059406246,4,12,174
25,8.52,2.3533333333333335,1,0,4,0,0.2518220247841353,0.1252074747305235,4,8,28
22,7.75,2.2164502164502164,1,0,15,2,0.058672109528593634,0.13304102887888222,5,7,36
66,18.992424242424242,3.762703962703963,1,0,24,4,0.01621615285041996,0.18081577832047782,5,2,25
29,9.551724137931034,2.5689655172413794,1,0,0,0,0.16944321944147436,0.1499083126482914,9,8,55
26,8.75,2.5076923076923077,1,0,20,11,0.13750407555016173,0.08495108598756806,4,5,63
55,16.227272727272727,3.4215488215488215,1,0,30,5,0.09018482926319346,0.05678768293405343,5,7,89
71,20.246478873239436,3.8917505030181085,1,0,53,28,0.08295690905186079,0.05079160999335271,4,7,62
81,22.765432098765434,4.125308641975309,1,0,7,6,0.10235883671487729,0.12358407062884974,5,18,74
23,7.978260869565218,2.280632411067194,1,0,0,0,0.08579484548018118,0.18480904447976743,5,7,60
27,8.981481481481481,2.5356125356125356,1,0,7,2,0.07360183368308501,0.1562699594610222,6,8,37
63,18.214285714285715,3.6041986687147975,1,0,6,6,0.06843152791139785,0.15238173299746435,6,13,57
