proba is,proba sr,nombre hpb,nombre shp,pic,cumul inf,nb changements sr,nb changements is
0.35,0.015,4,4,194.33333333333334,32896.0,179.0,8474.333333333334
0.35,0.015,5,0,195.33333333333334,35296.666666666664,178.33333333333334,9078.666666666666
0.35,0.015,5,1,196.33333333333334,32860.666666666664,180.33333333333334,8467.333333333334
0.35,0.015,5,2,194.0,32606.333333333332,174.33333333333334,8352.0
0.35,0.015,5,3,195.0,32693.0,178.66666666666666,8421.0
0.35,0.015,5,4,196.33333333333334,33315.666666666664,178.66666666666666,8499.0
0.35,0.02,1,0,192.66666666666666,27911.666666666668,190.0,7243.333333333333
0.35,0.02,1,1,192.33333333333334,25284.333333333332,181.33333333333334,6582.0
0.35,0.02,1,2,191.66666666666666,26824.0,188.33333333333334,6905.0
0.35,0.02,1,3,194.33333333333334,24135.0,180.0,6259.333333333333
0.35,0.02,1,4,193.0,21819.333333333332,179.0,5591.333333333333
0.35,0.02,2,0,193.66666666666666,25208.666666666668,188.0,6558.666666666667
0.35,0.02,2,1,192.0,24124.666666666668,182.33333333333334,6236.666666666667
0.35,0.02,2,2,192.66666666666666,25232.666666666668,184.0,6507.666666666667
0.35,0.02,2,3,194.66666666666666,24915.333333333332,182.0,6388.0
0.35,0.02,2,4,190.0,24686.666666666668,184.33333333333334,6344.0
0.35,0.02,3,0,193.66666666666666,24792.333333333332,180.66666666666666,6381.666666666667
0.35,0.02,3,1,192.33333333333334,26404.333333333332,183.0,6786.333333333333
0.35,0.02,3,2,193.0,25111.666666666668,175.66666666666666,6437.333333333333
0.35,0.02,3,3,193.33333333333334,25380.0,179.66666666666666,6481.333333333333
0.35,0.02,3,4,191.66666666666666,24242.0,177.66666666666666,6181.333333333333
0.35,0.02,4,0,189.0,25736.666666666668,180.66666666666666,6660.333333333333
0.35,0.02,4,1,190.33333333333334,23978.666666666668,179.33333333333334,6165.0
0.35,0.02,4,2,191.0,24420.666666666668,178.66666666666666,6280.0
0.35,0.02,4,3,194.66666666666666,23644.333333333332,183.33333333333334,6064.666666666667
0.35,0.02,4,4,194.0,24973.333333333332,179.0,6425.333333333333
0.35,0.02,5,0,194.0,25998.666666666668,182.66666666666666,6691.0
0.35,0.02,5,1,192.0,24084.0,178.0,6191.0
0.35,0.02,5,2,193.66666666666666,24950.0,182.0,6431.666666666667
0.35,0.02,5,3,188.33333333333334,22870.0,178.66666666666666,5904.333333333333
0.35,0.02,5,4,193.33333333333334,24095.666666666668,179.66666666666666,6158.666666666667
0.35,0.025,1,0,189.0,20029.333333333332,184.66666666666666,5178.0
0.35,0.025,1,1,188.0,19340.0,189.66666666666666,4982.666666666667
0.35,0.025,1,2,192.33333333333334,21745.333333333332,185.33333333333334,5600.333333333333
0.35,0.025,1,3,192.0,21717.333333333332,182.66666666666666,5611.333333333333
0.35,0.025,1,4,189.33333333333334,19872.666666666668,181.33333333333334,5094.0
0.35,0.025,2,0,188.0,18466.666666666668,186.66666666666666,4786.0
0.35,0.025,2,1,189.0,17810.666666666668,188.0,4615.333333333333
0.35,0.025,2,2,189.33333333333334,18857.333333333332,183.66666666666666,4856.666666666667
0.35,0.025,2,3,191.33333333333334,20379.333333333332,183.66666666666666,5213.0
0.35,0.025,2,4,190.0,20500.0,181.66666666666666,5279.0
0.35,0.025,3,0,190.66666666666666,19980.666666666668,183.66666666666666,5151.666666666667
0.35,0.025,3,1,188.33333333333334,19132.333333333332,183.66666666666666,4921.0
0.35,0.025,3,2,188.33333333333334,18494.666666666668,180.33333333333334,4759.333333333333
0.35,0.025,3,3,190.66666666666666,18438.0,181.66666666666666,4743.0
0.35,0.025,3,4,187.66666666666666,19886.0,180.0,5058.333333333333
0.35,0.025,4,0,185.66666666666666,20353.666666666668,186.33333333333334,5251.333333333333
0.35,0.025,4,1,191.33333333333334,19163.333333333332,179.0,4900.666666666667
0.35,0.025,4,2,188.33333333333334,20583.0,181.33333333333334,5291.0
0.35,0.025,4,3,194.66666666666666,20412.0,179.66666666666666,5232.666666666667
0.35,0.025,4,4,186.66666666666666,18457.666666666668,182.0,4773.666666666667
0.35,0.025,5,0,187.66666666666666,20512.0,185.0,5304.666666666667
0.35,0.025,5,1,189.33333333333334,19337.0,182.66666666666666,4986.333333333333
0.35,0.025,5,2,184.0,18733.333333333332,183.33333333333334,4866.0
0.35,0.025,5,3,191.33333333333334,18911.333333333332,174.66666666666666,4815.666666666667
0.35,0.025,5,4,189.66666666666666,19630.0,179.66666666666666,5051.0
0.35,0.03,1,0,185.33333333333334,15449.666666666666,190.0,4036.0
0.35,0.03,1,1,190.66666666666666,17512.333333333332,185.66666666666666,4549.666666666667
0.35,0.03,1,2,189.0,17691.333333333332,184.33333333333334,4575.666666666667
0.35,0.03,1,3,186.0,16144.0,185.66666666666666,4135.0
0.35,0.03,1,4,182.33333333333334,15837.666666666666,184.66666666666666,4098.0
0.35,0.03,2,0,185.33333333333334,16213.666666666666,185.0,4227.0
0.35,0.03,2,1,192.33333333333334,17408.333333333332,186.0,4480.333333333333
0.35,0.03,2,2,189.0,16981.333333333332,181.33333333333334,4379.0
0.35,0.03,2,3,192.33333333333334,16294.666666666666,183.66666666666666,4162.0
0.35,0.03,2,4,193.66666666666666,15695.333333333334,180.33333333333334,4029.0
0.35,0.03,3,0,190.66666666666666,17670.666666666668,187.33333333333334,4538.666666666667
0.35,0.03,3,1,187.0,17216.333333333332,185.33333333333334,4416.0
0.35,0.03,3,2,189.0,16317.333333333334,184.66666666666666,4248.666666666667
0.35,0.03,3,3,186.66666666666666,15446.0,183.33333333333334,3959.0
0.35,0.03,3,4,188.0,17389.333333333332,181.33333333333334,4459.333333333333
0.35,0.03,4,0,189.33333333333334,15520.666666666666,186.0,4022.6666666666665
0.35,0.03,4,1,185.33333333333334,15273.333333333334,182.66666666666666,3904.6666666666665
0.35,0.03,4,2,184.0,15846.333333333334,178.33333333333334,4091.0
0.35,0.03,4,3,189.66666666666666,15415.333333333334,180.66666666666666,3969.0
0.35,0.03,4,4,189.66666666666666,15967.333333333334,182.66666666666666,4080.3333333333335
0.35,0.03,5,0,190.33333333333334,15726.333333333334,181.33333333333334,4056.0
0.35,0.03,5,1,192.33333333333334,16622.333333333332,185.33333333333334,4271.0
0.35,0.03,5,2,188.33333333333334,14697.333333333334,177.33333333333334,3768.6666666666665
0.35,0.03,5,3,188.66666666666666,16705.333333333332,180.66666666666666,4308.666666666667
0.35,0.03,5,4,189.66666666666666,15912.333333333334,179.0,4103.0
0.35,0.035,1,0,189.0,14917.666666666666,188.66666666666666,3858.6666666666665
0.35,0.035,1,1,190.0,15068.666666666666,188.0,3856.0
0.35,0.035,1,2,188.0,14114.666666666666,187.33333333333334,3610.3333333333335
0.35,0.035,1,3,190.33333333333334,14352.0,183.66666666666666,3707.0
0.35,0.035,1,4,189.0,15203.0,186.33333333333334,3926.6666666666665
0.35,0.035,2,0,189.66666666666666,13949.333333333334,184.66666666666666,3604.0
0.35,0.035,2,1,188.66666666666666,14056.666666666666,185.66666666666666,3676.0
0.35,0.035,2,2,191.66666666666666,14470.0,184.33333333333334,3727.3333333333335
0.35,0.035,2,3,186.33333333333334,13912.0,187.0,3558.6666666666665
0.35,0.035,2,4,187.33333333333334,14189.666666666666,180.33333333333334,3656.6666666666665
0.35,0.035,3,0,188.66666666666666,14082.333333333334,188.33333333333334,3612.6666666666665
0.35,0.035,3,1,187.0,14487.333333333334,181.66666666666666,3742.6666666666665
0.35,0.035,3,2,185.66666666666666,13460.0,183.0,3456.6666666666665
0.35,0.035,3,3,187.66666666666666,14174.333333333334,183.0,3641.6666666666665
0.35,0.035,3,4,187.0,12944.0,181.66666666666666,3311.3333333333335
0.35,0.035,4,0,185.66666666666666,14129.0,185.0,3650.3333333333335
0.35,0.035,4,1,189.33333333333334,14769.333333333334,186.33333333333334,3793.3333333333335
0.35,0.035,4,2,188.66666666666666,15216.333333333334,183.0,3928.0
0.35,0.035,4,3,186.0,13625.0,179.33333333333334,3519.0
0.35,0.035,4,4,186.66666666666666,14343.666666666666,179.0,3679.6666666666665
0.35,0.035,5,0,185.66666666666666,13512.0,183.0,3507.6666666666665
0.35,0.035,5,1,188.66666666666666,14701.0,179.33333333333334,3757.6666666666665
0.35,0.035,5,2,189.0,15233.666666666666,179.0,3908.6666666666665
0.35,0.035,5,3,184.66666666666666,12840.666666666666,178.33333333333334,3310.0
0.35,0.035,5,4,189.66666666666666,13645.333333333334,178.0,3485.6666666666665
0.35,0.04,1,0,182.66666666666666,13475.666666666666,194.0,3455.3333333333335
0.35,0.04,1,1,185.33333333333334,12658.666666666666,190.33333333333334,3253.0
0.35,0.04,1,2,185.33333333333334,11715.666666666666,189.0,3038.0
0.35,0.04,1,3,190.33333333333334,11970.666666666666,183.66666666666666,3082.6666666666665
0.35,0.04,1,4,182.0,11676.666666666666,184.66666666666666,3033.6666666666665
0.35,0.04,2,0,184.0,11291.666666666666,183.66666666666666,2919.0
0.35,0.04,2,1,184.0,12608.666666666666,188.0,3271.3333333333335
0.35,0.04,2,2,187.0,11805.333333333334,180.0,3052.6666666666665
0.35,0.04,2,3,185.33333333333334,11705.0,186.33333333333334,3045.3333333333335
0.35,0.04,2,4,183.66666666666666,11164.0,183.0,2922.6666666666665
0.35,0.04,3,0,182.33333333333334,11691.333333333334,185.33333333333334,3018.0
0.35,0.04,3,1,184.0,11696.333333333334,182.0,3024.6666666666665
0.35,0.04,3,2,190.0,12440.666666666666,185.0,3198.0
0.35,0.04,3,3,183.0,11408.333333333334,183.0,2948.0
0.35,0.04,3,4,184.0,12272.0,186.0,3171.3333333333335
0.35,0.04,4,0,179.33333333333334,11273.333333333334,185.66666666666666,2934.6666666666665
0.35,0.04,4,1,185.0,11827.333333333334,185.66666666666666,3036.6666666666665
0.35,0.04,4,2,181.66666666666666,10332.666666666666,182.66666666666666,2668.0
0.35,0.04,4,3,184.0,11216.0,180.66666666666666,2858.0
0.35,0.04,4,4,183.66666666666666,12253.0,186.66666666666666,3141.3333333333335
0.35,0.04,5,0,187.0,12579.333333333334,180.0,3295.6666666666665
0.35,0.04,5,1,185.33333333333334,13601.666666666666,181.0,3505.6666666666665
0.35,0.04,5,2,186.66666666666666,12340.0,185.0,3143.3333333333335
0.35,0.04,5,3,186.0,13026.0,182.0,3353.0
0.35,0.04,5,4,187.0,11441.0,181.66666666666666,2931.0
0.35,0.045,1,0,182.0,10844.666666666666,188.66666666666666,2778.3333333333335
0.35,0.045,1,1,182.33333333333334,11400.333333333334,191.33333333333334,2926.0
0.35,0.045,1,2,184.0,11255.333333333334,187.0,2915.6666666666665
0.35,0.045,1,3,182.66666666666666,10313.0,187.66666666666666,2655.3333333333335
0.35,0.045,1,4,185.33333333333334,11408.666666666666,184.33333333333334,2933.6666666666665
0.35,0.045,2,0,183.66666666666666,10446.333333333334,188.0,2694.0
0.35,0.045,2,1,178.66666666666666,10819.333333333334,189.0,2790.3333333333335
0.35,0.045,2,2,186.66666666666666,10745.333333333334,183.66666666666666,2737.0
0.35,0.045,2,3,183.0,10375.666666666666,183.33333333333334,2699.0
0.35,0.045,2,4,184.33333333333334,9890.333333333334,182.66666666666666,2573.6666666666665
0.35,0.045,3,0,183.66666666666666,11297.333333333334,184.66666666666666,2915.0
0.35,0.045,3,1,187.0,11287.0,185.0,2893.6666666666665
0.35,0.045,3,2,180.33333333333334,10707.666666666666,186.66666666666666,2743.0
0.35,0.045,3,3,184.0,10524.666666666666,185.33333333333334,2717.0
0.35,0.045,3,4,181.66666666666666,10720.333333333334,181.66666666666666,2751.0
0.35,0.045,4,0,181.66666666666666,10981.333333333334,186.0,2837.0
0.35,0.045,4,1,184.0,10563.0,184.33333333333334,2728.0
0.35,0.045,4,2,184.33333333333334,9934.666666666666,181.33333333333334,2569.6666666666665
0.35,0.045,4,3,181.0,10504.666666666666,185.66666666666666,2719.0
0.35,0.045,4,4,185.0,10949.666666666666,186.33333333333334,2833.0
0.35,0.045,5,0,180.33333333333334,9349.333333333334,181.0,2432.3333333333335
0.35,0.045,5,1,184.33333333333334,9989.333333333334,181.0,2592.3333333333335
0.35,0.045,5,2,186.66666666666666,10319.666666666666,180.66666666666666,2635.6666666666665
0.35,0.045,5,3,185.33333333333334,10815.666666666666,180.0,2777.6666666666665
0.35,0.045,5,4,177.0,10085.666666666666,179.33333333333334,2590.0
0.35,0.05,1,0,184.0,9625.666666666666,188.33333333333334,2497.3333333333335
0.35,0.05,1,1,181.66666666666666,9742.666666666666,189.0,2500.0
0.35,0.05,1,2,183.66666666666666,9216.333333333334,187.66666666666666,2339.0
0.35,0.05,1,3,183.33333333333334,9115.333333333334,185.0,2367.3333333333335
0.35,0.05,1,4,182.0,9535.666666666666,188.0,2475.3333333333335
0.35,0.05,2,0,177.33333333333334,9872.333333333334,188.66666666666666,2565.6666666666665
0.35,0.05,2,1,183.33333333333334,9621.0,190.33333333333334,2497.0
0.35,0.05,2,2,181.33333333333334,9575.333333333334,188.66666666666666,2464.3333333333335
0.35,0.05,2,3,181.0,9017.666666666666,187.66666666666666,2354.6666666666665
0.35,0.05,2,4,184.66666666666666,10497.0,182.66666666666666,2698.0
0.35,0.05,3,0,178.66666666666666,9047.0,187.33333333333334,2350.3333333333335
0.35,0.05,3,1,178.66666666666666,8804.333333333334,184.0,2259.6666666666665
0.35,0.05,3,2,183.33333333333334,9396.666666666666,182.0,2403.6666666666665
0.35,0.05,3,3,189.0,9490.333333333334,186.33333333333334,2474.6666666666665
0.35,0.05,3,4,177.33333333333334,9163.333333333334,185.66666666666666,2347.0
0.35,0.05,4,0,182.66666666666666,9421.333333333334,186.0,2432.6666666666665
0.35,0.05,4,1,185.0,9233.333333333334,187.0,2400.3333333333335
0.35,0.05,4,2,184.33333333333334,9706.0,186.66666666666666,2496.6666666666665
0.35,0.05,4,3,184.0,9397.666666666666,181.0,2388.0
0.35,0.05,4,4,181.0,9844.333333333334,186.33333333333334,2508.3333333333335
0.35,0.05,5,0,185.33333333333334,9372.666666666666,181.66666666666666,2406.3333333333335
0.35,0.05,5,1,179.66666666666666,9390.0,183.0,2405.0
0.35,0.05,5,2,181.0,9957.666666666666,185.66666666666666,2569.0
0.35,0.05,5,3,180.33333333333334,9652.0,184.33333333333334,2438.3333333333335
0.35,0.05,5,4,180.66666666666666,8799.0,181.66666666666666,2272.6666666666665
0.35,0.055,1,0,182.66666666666666,9180.666666666666,193.0,2388.3333333333335
0.35,0.055,1,1,175.33333333333334,8398.0,191.0,2167.0
0.35,0.055,1,2,173.33333333333334,8723.333333333334,187.0,2247.6666666666665
0.35,0.055,1,3,182.33333333333334,9164.333333333334,185.33333333333334,2359.0
0.35,0.055,1,4,181.0,7961.0,187.0,2040.3333333333333
0.35,0.055,2,0,177.66666666666666,8719.333333333334,186.33333333333334,2241.6666666666665
0.35,0.055,2,1,183.33333333333334,9005.333333333334,185.66666666666666,2324.0
0.35,0.055,2,2,177.0,8118.666666666667,185.33333333333334,2057.0
0.35,0.055,2,3,175.33333333333334,8179.666666666667,188.0,2107.0
0.35,0.055,2,4,176.0,9019.333333333334,183.66666666666666,2340.6666666666665
0.35,0.055,3,0,184.33333333333334,9255.0,187.66666666666666,2372.0
0.35,0.055,3,1,182.66666666666666,7866.333333333333,183.66666666666666,2036.0
0.35,0.055,3,2,176.33333333333334,7858.666666666667,183.66666666666666,2041.0
0.35,0.055,3,3,181.33333333333334,8991.333333333334,184.33333333333334,2334.3333333333335
0.35,0.055,3,4,180.0,8929.666666666666,187.33333333333334,2289.3333333333335
0.35,0.055,4,0,181.33333333333334,9218.333333333334,183.0,2356.6666666666665
0.35,0.055,4,1,182.66666666666666,8552.333333333334,186.33333333333334,2189.6666666666665
0.35,0.055,4,2,183.0,9135.333333333334,185.66666666666666,2357.3333333333335
0.35,0.055,4,3,180.66666666666666,9019.333333333334,183.0,2295.0
0.35,0.055,4,4,178.33333333333334,8597.0,186.0,2204.3333333333335
0.35,0.055,5,0,182.33333333333334,8700.666666666666,185.66666666666666,2222.6666666666665
0.35,0.055,5,1,186.66666666666666,9379.333333333334,186.0,2422.0
0.35,0.055,5,2,185.66666666666666,8280.666666666666,181.0,2125.6666666666665
0.35,0.055,5,3,182.66666666666666,8158.666666666667,184.0,2075.3333333333335
0.35,0.055,5,4,179.33333333333334,8119.0,180.33333333333334,2060.3333333333335
0.35,0.06,1,0,182.33333333333334,8217.0,193.66666666666666,2130.3333333333335
0.35,0.06,1,1,186.66666666666666,8255.333333333334,187.0,2169.6666666666665
0.35,0.06,1,2,184.0,8734.333333333334,192.33333333333334,2221.3333333333335
0.35,0.06,1,3,178.66666666666666,7901.666666666667,188.66666666666666,2024.3333333333333
0.35,0.06,1,4,169.66666666666666,7824.0,186.0,2016.3333333333333
0.35,0.06,2,0,177.33333333333334,7770.666666666667,191.66666666666666,2000.6666666666667
0.35,0.06,2,1,180.33333333333334,8809.0,186.66666666666666,2236.0
0.35,0.06,2,2,179.66666666666666,7760.666666666667,190.66666666666666,2001.0
0.35,0.06,2,3,182.66666666666666,8036.0,184.33333333333334,2092.6666666666665
0.35,0.06,2,4,178.0,7268.0,183.0,1869.6666666666667
0.35,0.06,3,0,175.66666666666666,7886.666666666667,188.33333333333334,2023.0
0.35,0.06,3,1,178.33333333333334,7723.666666666667,188.0,1989.0
0.35,0.06,3,2,178.0,7701.0,185.66666666666666,1996.6666666666667
0.35,0.06,3,3,175.66666666666666,7771.333333333333,185.66666666666666,2007.3333333333333
0.35,0.06,3,4,171.66666666666666,7609.0,185.33333333333334,1940.3333333333333
0.35,0.06,4,0,180.0,8422.333333333334,187.33333333333334,2149.0
0.35,0.06,4,1,178.33333333333334,7743.0,188.33333333333334,2009.3333333333333
0.35,0.06,4,2,178.33333333333334,8144.333333333333,186.66666666666666,2088.0
0.35,0.06,4,3,181.33333333333334,8320.0,185.0,2134.3333333333335
0.35,0.06,4,4,175.66666666666666,8018.333333333333,185.33333333333334,2045.3333333333333
0.35,0.06,5,0,177.0,7690.666666666667,182.66666666666666,1973.0
0.35,0.06,5,1,177.33333333333334,7587.333333333333,184.0,1951.6666666666667
0.35,0.06,5,2,183.66666666666666,8291.333333333334,184.0,2127.3333333333335
0.35,0.06,5,3,179.0,7445.333333333333,189.0,1920.0
0.35,0.06,5,4,179.33333333333334,7749.666666666667,187.0,1985.6666666666667
0.4,0.01,1,0,195.0,47514.0,188.66666666666666,13565.0
0.4,0.01,1,1,194.66666666666666,45519.666666666664,180.66666666666666,13006.0
0.4,0.01,1,2,194.0,46295.666666666664,180.0,13140.666666666666
0.4,0.01,1,3,195.0,46582.333333333336,178.66666666666666,13253.333333333334
0.4,0.01,1,4,197.0,45658.333333333336,177.33333333333334,12940.0
0.4,0.01,2,0,195.0,43033.0,176.66666666666666,12261.666666666666
0.4,0.01,2,1,194.33333333333334,52864.333333333336,180.33333333333334,14966.333333333334
0.4,0.01,2,2,194.66666666666666,44124.333333333336,176.33333333333334,12578.0
0.4,0.01,2,3,195.66666666666666,47413.666666666664,177.66666666666666,13414.666666666666
0.4,0.01,2,4,196.33333333333334,46840.333333333336,179.33333333333334,13271.333333333334
0.4,0.01,3,0,194.66666666666666,44802.0,179.0,12739.666666666666
0.4,0.01,3,1,194.66666666666666,44613.0,183.33333333333334,12664.0
0.4,0.01,3,2,196.0,43817.666666666664,175.66666666666666,12477.333333333334
0.4,0.01,3,3,194.66666666666666,44108.333333333336,173.33333333333334,12471.666666666666
0.4,0.01,3,4,198.33333333333334,44262.333333333336,173.0,12494.666666666666
0.4,0.01,4,0,194.66666666666666,43074.333333333336,177.33333333333334,12290.0
0.4,0.01,4,1,196.33333333333334,45485.666666666664,178.33333333333334,12954.333333333334
0.4,0.01,4,2,196.33333333333334,43402.333333333336,176.66666666666666,12283.666666666666
0.4,0.01,4,3,196.33333333333334,43100.333333333336,174.0,12222.333333333334
0.4,0.01,4,4,195.33333333333334,46472.666666666664,177.66666666666666,13203.666666666666
0.4,0.01,5,0,195.33333333333334,47015.666666666664,181.66666666666666,13320.0
0.4,0.01,5,1,196.66666666666666,44133.333333333336,180.66666666666666,12542.666666666666
0.4,0.01,5,2,195.0,45660.666666666664,177.66666666666666,12916.333333333334
0.4,0.01,5,3,193.33333333333334,41071.666666666664,175.66666666666666,11666.666666666666
0.4,0.01,5,4,196.0,40027.333333333336,172.33333333333334,11383.333333333334
0.4,0.015,1,0,195.66666666666666,32469.666666666668,187.0,9261.666666666666
0.4,0.015,1,1,193.66666666666666,30471.666666666668,186.33333333333334,8713.666666666666
0.4,0.015,1,2,196.66666666666666,32204.333333333332,183.33333333333334,9158.333333333334
0.4,0.015,1,3,196.66666666666666,27659.333333333332,173.0,7842.666666666667
0.4,0.015,1,4,192.0,28704.666666666668,181.0,8170.666666666667
0.4,0.015,2,0,192.33333333333334,31141.0,186.0,8881.0
0.4,0.015,2,1,193.0,32605.666666666668,178.33333333333334,9267.0
0.4,0.015,2,2,192.0,27944.0,181.0,7890.333333333333
0.4,0.015,2,3,193.33333333333334,29183.0,178.0,8316.666666666666
0.4,0.015,2,4,191.33333333333334,28373.666666666668,177.66666666666666,8063.333333333333
0.4,0.015,3,0,196.0,30336.666666666668,181.66666666666666,8674.0
0.4,0.015,3,1,193.33333333333334,32581.666666666668,184.0,9257.333333333334
0.4,0.015,3,2,194.0,29589.333333333332,182.66666666666666,8387.0
0.4,0.015,3,3,193.0,29803.333333333332,175.66666666666666,8512.0
0.4,0.015,3,4,193.66666666666666,27817.666666666668,178.66666666666666,7884.333333333333
0.4,0.015,4,0,193.0,29462.0,179.0,8428.333333333334
0.4,0.015,4,1,194.33333333333334,29028.333333333332,176.33333333333334,8249.333333333334
0.4,0.015,4,2,195.0,30474.0,180.0,8708.333333333334
0.4,0.015,4,3,195.0,28137.0,177.66666666666666,7989.333333333333
0.4,0.015,4,4,193.33333333333334,28927.666666666668,175.33333333333334,8143.0
0.4,0.015,5,0,192.33333333333334,28501.666666666668,177.66666666666666,8100.666666666667
0.4,0.015,5,1,193.0,29421.666666666668,175.66666666666666,8372.0
0.4,0.015,5,2,194.66666666666666,27061.666666666668,176.0,7633.0
0.4,0.015,5,3,191.0,27760.666666666668,176.0,7876.333333333333
0.4,0.015,5,4,193.0,27657.666666666668,173.33333333333334,7820.666666666667
0.4,0.02,1,0,191.33333333333334,21882.0,188.66666666666666,6231.0
0.4,0.02,1,1,193.0,23398.666666666668,185.33333333333334,6618.0
0.4,0.02,1,2,195.0,23327.333333333332,181.66666666666666,6690.666666666667
0.4,0.02,1,3,192.66666666666666,23532.333333333332,184.33333333333334,6717.333333333333
0.4,0.02,1,4,194.0,21439.333333333332,181.66666666666666,6083.666666666667
0.4,0.02,2,0,191.66666666666666,24224.0,184.66666666666666,6855.333333333333
0.4,0.02,2,1,192.33333333333334,25298.0,177.66666666666666,7204.0
0.4,0.02,2,2,191.66666666666666,23678.666666666668,182.33333333333334,6742.666666666667
0.4,0.02,2,3,195.33333333333334,24693.666666666668,182.66666666666666,6968.666666666667
0.4,0.02,2,4,192.66666666666666,20604.0,179.66666666666666,5806.333333333333
0.4,0.02,3,0,189.0,21928.0,182.33333333333334,6236.333333333333
0.4,0.02,3,1,194.0,23736.0,181.0,6731.333333333333
0.4,0.02,3,2,192.0,19640.333333333332,180.0,5579.0
0.4,0.02,3,3,192.0,20372.333333333332,178.33333333333334,5809.0
0.4,0.02,3,4,194.0,21813.333333333332,180.33333333333334,6142.0
0.4,0.02,4,0,189.33333333333334,21840.666666666668,178.66666666666666,6220.333333333333
0.4,0.02,4,1,187.0,21138.333333333332,182.33333333333334,5950.666666666667
0.4,0.02,4,2,190.0,19546.0,178.33333333333334,5563.666666666667
0.4,0.02,4,3,192.66666666666666,21327.0,177.0,6073.666666666667
0.4,0.02,4,4,195.33333333333334,23464.0,177.66666666666666,6621.0
0.4,0.02,5,0,188.0,22590.333333333332,180.0,6429.333333333333
0.4,0.02,5,1,191.0,20501.666666666668,180.0,5782.333333333333
0.4,0.02,5,2,196.33333333333334,23426.666666666668,178.33333333333334,6665.333333333333
0.4,0.02,5,3,191.33333333333334,22919.666666666668,179.33333333333334,6509.666666666667
0.4,0.02,5,4,192.0,20446.0,177.66666666666666,5788.333333333333
0.4,0.025,1,0,188.33333333333334,19722.333333333332,188.33333333333334,5567.666666666667
0.4,0.025,1,1,188.33333333333334,18018.333333333332,187.0,5158.666666666667
0.4,0.025,1,2,190.66666666666666,17446.0,181.33333333333334,4981.666666666667
0.4,0.025,1,3,187.66666666666666,18886.0,178.33333333333334,5363.0
0.4,0.025,1,4,188.66666666666666,17407.333333333332,176.66666666666666,4921.0
0.4,0.025,2,0,189.66666666666666,17550.333333333332,185.0,5022.333333333333
0.4,0.025,2,1,192.0,18337.0,187.66666666666666,5188.666666666667
0.4,0.025,2,2,189.33333333333334,15978.666666666666,181.33333333333334,4537.0
0.4,0.025,2,3,188.0,17164.333333333332,180.66666666666666,4869.0
0.4,0.025,2,4,190.66666666666666,17171.0,179.66666666666666,4859.0
0.4,0.025,3,0,188.0,18545.0,184.66666666666666,5264.333333333333
0.4,0.025,3,1,190.0,17691.0,182.66666666666666,5041.333333333333
0.4,0.025,3,2,190.66666666666666,18041.666666666668,179.33333333333334,5124.333333333333
0.4,0.025,3,3,192.33333333333334,18140.666666666668,180.0,5116.333333333333
0.4,0.025,3,4,191.66666666666666,16765.0,182.66666666666666,4706.333333333333
0.4,0.025,4,0,186.33333333333334,16391.666666666668,184.66666666666666,4687.666666666667
0.4,0.025,4,1,191.66666666666666,16464.666666666668,182.66666666666666,4666.0
0.4,0.025,4,2,190.0,19088.666666666668,178.33333333333334,5410.333333333333
0.4,0.025,4,3,190.0,17005.666666666668,181.33333333333334,4808.0
0.4,0.025,4,4,186.0,16694.0,177.66666666666666,4672.0
0.4,0.025,5,0,185.66666666666666,16388.0,180.33333333333334,4656.333333333333
0.4,0.025,5,1,190.66666666666666,18302.0,182.0,5148.333333333333
0.4,0.025,5,2,189.0,17291.333333333332,176.33333333333334,4895.333333333333
0.4,0.025,5,3,189.66666666666666,15022.666666666666,178.33333333333334,4262.666666666667
0.4,0.025,5,4,190.33333333333334,16104.333333333334,180.0,4543.0
0.4,0.03,1,0,185.33333333333334,15811.333333333334,189.33333333333334,4539.0
0.4,0.03,1,1,187.66666666666666,15623.333333333334,187.33333333333334,4478.0
0.4,0.03,1,2,185.66666666666666,16932.0,184.0,4783.0
0.4,0.03,1,3,183.66666666666666,15168.333333333334,183.66666666666666,4271.666666666667
0.4,0.03,1,4,184.33333333333334,13917.666666666666,181.33333333333334,3945.0
0.4,0.03,2,0,186.0,15280.333333333334,184.66666666666666,4361.0
0.4,0.03,2,1,186.33333333333334,14686.0,185.33333333333334,4184.666666666667
0.4,0.03,2,2,185.33333333333334,15230.666666666666,186.0,4327.0
0.4,0.03,2,3,188.66666666666666,15618.333333333334,185.0,4412.0
0.4,0.03,2,4,187.0,13468.0,184.0,3801.3333333333335
0.4,0.03,3,0,190.33333333333334,15987.333333333334,187.66666666666666,4538.666666666667
0.4,0.03,3,1,189.66666666666666,14566.666666666666,181.33333333333334,4162.333333333333
0.4,0.03,3,2,190.33333333333334,16954.666666666668,180.33333333333334,4802.333333333333
0.4,0.03,3,3,188.0,15327.0,182.33333333333334,4338.666666666667
0.4,0.03,3,4,185.66666666666666,13881.333333333334,180.33333333333334,3948.6666666666665
0.4,0.03,4,0,185.66666666666666,14841.333333333334,181.33333333333334,4204.666666666667
0.4,0.03,4,1,187.33333333333334,14224.333333333334,179.33333333333334,4051.3333333333335
0.4,0.03,4,2,190.66666666666666,15079.666666666666,185.66666666666666,4265.0
0.4,0.03,4,3,189.66666666666666,14841.0,181.0,4203.0
0.4,0.03,4,4,188.0,13721.666666666666,178.66666666666666,3856.0
